   3.2000000e+02	   1.0358935e+00	
   3.2200000e+02	   1.0610768e+00	
   3.2400000e+02	   1.0866595e+00	
   3.2600000e+02	   1.1125208e+00	
   3.2800000e+02	   1.1385148e+00	
   3.3000000e+02	   1.1644693e+00	
   3.3200000e+02	   1.1901843e+00	
   3.3400000e+02	   1.2154322e+00	
   3.3600000e+02	   1.2399584e+00	
   3.3800000e+02	   1.2634837e+00	
   3.4000000e+02	   1.2857083e+00	
   3.4200000e+02	   1.3063177e+00	
   3.4400000e+02	   1.3249907e+00	
   3.4600000e+02	   1.3414085e+00	
   3.4800000e+02	   1.3552659e+00	
   3.5000000e+02	   1.3662840e+00	
   3.5200000e+02	   1.3742221e+00	
   3.5400000e+02	   1.3788898e+00	
   3.5600000e+02	   1.3801576e+00	
   3.5800000e+02	   1.3779647e+00	
   3.6000000e+02	   1.3723242e+00	
   3.6200000e+02	   1.3633235e+00	
   3.6400000e+02	   1.3511222e+00	
   3.6600000e+02	   1.3359447e+00	
   3.6800000e+02	   1.3180711e+00	
   3.7000000e+02	   1.2978249e+00	
   3.7200000e+02	   1.2755591e+00	
   3.7400000e+02	   1.2516430e+00	
   3.7600000e+02	   1.2264490e+00	
   3.7800000e+02	   1.2003405e+00	
   3.8000000e+02	   1.1736625e+00	
   3.8200000e+02	   1.1467336e+00	
   3.8400000e+02	   1.1198413e+00	
   3.8600000e+02	   1.0932385e+00	
   3.8800000e+02	   1.0671420e+00	
   3.9000000e+02	   1.0417336e+00	
   3.9200000e+02	   1.0171606e+00	
   3.9400000e+02	   9.9353933e-01	
   3.9600000e+02	   9.7095708e-01	
   3.9800000e+02	   9.4947597e-01	
   4.0000000e+02	   9.2913601e-01	
   4.0200000e+02	   9.0995839e-01	
   4.0400000e+02	   8.9194848e-01	
   4.0600000e+02	   8.7509861e-01	
   4.0800000e+02	   8.5939059e-01	
   4.1000000e+02	   8.4479784e-01	
   4.1200000e+02	   8.3128727e-01	
   4.1400000e+02	   8.1882088e-01	
   4.1600000e+02	   8.0735701e-01	
   4.1800000e+02	   7.9685148e-01	
   4.2000000e+02	   7.8725841e-01	
   4.2200000e+02	   7.7853088e-01	
   4.2400000e+02	   7.7062152e-01	
   4.2600000e+02	   7.6348282e-01	
   4.2800000e+02	   7.5706744e-01	
   4.3000000e+02	   7.5132843e-01	
   4.3200000e+02	   7.4621927e-01	
   4.3400000e+02	   7.4169401e-01	
   4.3600000e+02	   7.3770720e-01	
   4.3800000e+02	   7.3421394e-01	
   4.4000000e+02	   7.3116978e-01	
   4.4200000e+02	   7.2853067e-01	
   4.4400000e+02	   7.2625291e-01	
   4.4600000e+02	   7.2429305e-01	
   4.4800000e+02	   7.2260784e-01	
   4.5000000e+02	   7.2115419e-01	
   4.5200000e+02	   7.1988910e-01	
   4.5400000e+02	   7.1876964e-01	
   4.5600000e+02	   7.1775301e-01	
   4.5800000e+02	   7.1679649e-01	
   4.6000000e+02	   7.1585759e-01	
   4.6200000e+02	   7.1489410e-01	
   4.6400000e+02	   7.1386425e-01	
   4.6600000e+02	   7.1272685e-01	
   4.6800000e+02	   7.1144155e-01	
   4.7000000e+02	   7.0996904e-01	
   4.7200000e+02	   7.0827138e-01	
   4.7400000e+02	   7.0631224e-01	
   4.7600000e+02	   7.0405729e-01	
   4.7800000e+02	   7.0147452e-01	
   4.8000000e+02	   6.9853461e-01	
   4.8200000e+02	   6.9521125e-01	
   4.8400000e+02	   6.9148153e-01	
   4.8600000e+02	   6.8732623e-01	
   4.8800000e+02	   6.8273012e-01	
   4.9000000e+02	   6.7768218e-01	
   4.9200000e+02	   6.7217584e-01	
